,Names,R2 1st Wave,RMSE 1st Wave,MAE 1st Wave,R2 2nd Wave,RMSE 2nd Wave,MAE 2nd Wave,R2 3rd+4th Wave,RMSE 3rd+4th Wave,MAE 3rd+4th Wave,R2 All Data,RMSE All Data,MAE All Data
62,"IX(0,1,0)",0.9969901990601813,2874.520604052348,229.10271723987097,0.995953532017661,15484.169186002413,1114.936735240762,0.9973495042966097,3639.8923117785475,357.830227908396,0.9950197791287961,55259.1954896295,643.3759891923654
63,"IX(0,2,0)",0.9985660171487438,1984.1226645299375,132.5657833499853,0.9968046579763289,13759.686190157747,748.6184762786378,0.9983311447571115,2888.2469037930177,174.38154204735181,0.9984603650383707,30724.8051936906,317.09666693621944
64,"ARX(1,0,0)",0.9947354474957409,3801.694984682351,244.9875934697865,0.9957199675602455,15924.777902442303,1133.90629263911,0.9949967507524551,5000.933183811421,384.73145583649944,0.9949868830775753,55441.39798961431,644.3572609422386
65,"ARMAX(1,0,1)",0.9960685665911527,3285.277060072833,180.84868877702738,0.9970862173465688,13139.487633383405,911.1504655853636,0.9959506946515265,4498.992262796066,304.560937325596,0.9973803220841815,40077.83059985901,473.8948992955578
66,"ARMAX(1,0,2)",0.9962227589447981,3220.207742884931,166.62320757494913,0.9973504699381814,12529.51555023366,831.9461557191402,0.9964950831984903,4185.658954837774,261.9072849332322,0.9979910990243749,35096.153480588946,410.8410289593118
67,"ARMAX(1,0,3)",0.9963777329805373,3153.4559589804517,156.33717764445103,0.9974373639210157,12322.34380520553,776.892674504847,0.9968726596780529,3953.780498019705,235.48383421378867,0.9981276287933504,33882.56130252764,401.3230918143078
68,"ARMAX(1,0,4)",0.996666649612308,3025.0811041951706,160.85308825090186,0.9975192581887746,12123.85230221481,747.9697363482115,0.9968204360591609,3986.6560119952596,229.46309545125754,0.9984776775941856,30551.572997925807,373.23639759756776
69,"ARIMAX(1,1,1)",0.9987571923260177,1847.1344249992608,121.30828313848657,0.9975209288012823,12119.769315761925,750.4734040517551,0.998798032672017,2451.1580430684526,170.39924770207463,0.9985806267447358,29500.444830285156,297.9293925895881
70,"ARIMAX(1,1,2)",0.9988260822521926,1795.2104741257149,123.70063081621632,0.9975243947748645,12111.294066457842,750.6040054874575,0.9987906348096501,2458.689659454807,171.89131168912667,0.9985833457758804,29472.174930254754,300.8058348261239
71,"ARIMAX(1,1,3)",0.9988255804691067,1795.5941083338598,123.99629898488328,0.9975189192428843,12124.68052011684,750.432752210247,0.9987872418335544,2462.1362743657846,172.20195035714653,0.9985839469354375,29465.92098368925,301.1284976314686
72,"ARIMAX(1,1,4)",0.9988257971751249,1795.4284375531724,124.07611753530247,0.9974929403173369,12187.992832759277,739.5893742299883,0.9987881403961337,2461.223976458098,172.08620895912043,0.9985852938903585,29451.90360294908,300.93448735103146
73,"ARIMAX(1,2,1)",0.9986244853559072,1943.2521120049712,128.2273444446123,0.9973644121609005,12496.505976985653,762.9192578600146,0.9987057051294914,2543.557722130616,180.71119546940218,0.9985748826985855,29560.077074190576,298.571339668496
74,"ARIMAX(1,2,2)",0.9986793640120576,1904.0927661957373,130.7107181571798,0.9973529564541469,12523.634855796581,767.78530878487,0.9987118830126782,2537.4800504680406,181.7251313507083,0.998578295864209,29524.65756122654,297.90241152448067
75,"ARIMAX(1,2,3)",0.9986793568052172,1904.0979615993667,130.7028772439006,0.997358445562557,12510.64314198674,764.1762536798735,0.9987212669743942,2528.220355264612,180.53246611813069,0.9985810245361197,29496.310665766712,300.9001025569723
76,"ARIMAX(1,2,4)",0.9986857705163749,1899.4687029844295,130.498603102032,0.9973056497987401,12635.047392302504,784.2621064428814,0.9987736569352544,2475.8878717198513,179.11468779055517,0.9985342226544102,29978.800936714546,315.516387387669
77,"ARX(2,0,0)",0.9964569247099968,3118.7942853334125,137.07605489676226,0.9975509791986757,12046.089642608304,732.4795740487486,0.9968765143037379,3951.343116517201,196.81773871414458,0.9985573892173054,29740.950405706648,308.96877896149476
78,"ARMAX(2,0,1)",0.9964528515664924,3120.586463990847,136.70435412289487,0.997551657943641,12044.420242887676,731.8990390539298,0.9974206308711713,3590.721578149955,187.10001471854392,0.9985635948834515,29676.913271788035,308.68425546461623
79,"ARMAX(2,0,2)",0.996544754418786,3079.895628119845,140.20448829154606,0.9976217844369889,11870.676292445984,722.4323814873383,0.9975402234041854,3506.491699778403,188.24165677535632,0.9985696387638175,29614.41252461159,315.53236880713166
80,"ARMAX(2,0,3)",0.9965211987262788,3090.376192216181,138.75534752116417,0.9976155270251125,11886.282723610431,731.4791516110233,0.9974426854334593,3575.337622591413,190.64725911634125,0.9985733613886321,29575.85052823454,318.35496677030415
81,"ARMAX(2,0,4)",0.9964219287329571,3134.1590535610962,157.3700457022375,0.9976115010652926,11896.31293050868,733.0894920035763,0.9975666882611783,3487.577429247349,190.08863843227968,0.9985717166222813,29592.894561204488,321.5637642259079
82,"ARIMAX(2,1,1)",0.9987859357909261,1825.6493518632683,126.3459471351318,0.9975484785759906,12052.238026398736,741.2790106192202,0.9987898373942621,2459.5001151809934,171.9998079616467,0.9985841145454524,29464.177076723758,299.9559352609086
83,"ARIMAX(2,1,2)",0.9988255789989345,1795.595232221754,123.9522985341469,0.9975267103128321,12105.628639322607,742.3391909519302,0.9987995198691083,2449.6411618160223,170.4430677978933,0.9986033691775051,29263.149561825823,312.7973195659532
84,"ARIMAX(2,1,3)",0.9988287051067984,1793.203856083527,123.35404372711987,0.9975246641556169,12110.63510875493,752.2861499680649,0.9988016900364493,2447.4259914680283,172.77177906809627,0.9986037499652981,29259.16002873236,312.65712454459543
85,"ARIMAX(2,1,4)",0.9988344408776109,1788.8078542312144,122.85436222070696,0.9975097692349113,12147.017323582417,752.0795772140704,0.9988646512439601,2382.262568745454,172.50671181156824,0.9986366344664127,28912.55095198881,338.09361714128227
86,"ARIMAX(2,2,1)",0.9986627043294666,1916.0650910363854,128.96752608753908,0.9973534726913779,12522.413591069646,767.7547726090492,0.9987018803882091,2547.313154514918,181.02469162443643,0.9985779585766048,29528.159594526824,297.6038599808997
87,"ARIMAX(2,2,2)",0.998679495566007,1903.997926601732,130.62087695753115,0.997351094554538,12528.038571020603,766.1902948468883,0.9988084675193957,2440.495018261613,172.50470392144462,0.9985817408000291,29488.865220050247,299.6235832868939
88,"ARIMAX(2,2,3)",0.9986956817979039,1892.292711941408,131.2170795810106,0.9973555461085494,12517.50729845808,762.831381168105,0.9988114687105938,2437.4195628242906,175.0338502289333,0.9985807086561456,29499.59358911982,303.0191039447704
89,"ARIMAX(2,2,4)",0.9987146626628638,1878.4736215726136,124.5467309921325,0.997392271486611,12430.283722996614,745.966912177248,0.9988171676811153,2431.568865467881,175.1186880948386,0.998553144405005,29784.673918220386,336.28423082520527
90,"ARX(3,0,0)",0.9964554744789611,3119.4325034295466,136.95091314270962,0.997550790267886,12046.554284096414,732.4242641477601,0.997370272241849,3625.6040893148465,182.1417466540493,0.9985627367165781,29685.77704595951,308.32239277576525
91,"ARMAX(3,0,1)",0.9962629173656019,3203.0438905864175,136.59773445949958,0.99760925089483,11901.915283924152,719.193848516945,0.9975031091662465,3532.846436737111,190.43606148566099,0.9985587353255566,29727.071443101464,320.60630721010705
92,"ARMAX(3,0,2)",0.9964705236024485,3112.8033143495054,137.29302227647597,0.9976157725111467,11885.670850138895,731.7525585559071,0.9975177994213399,3522.4384975763564,188.33718800749998,0.9985770938346257,29537.1362523407,318.7623294267818
93,"ARMAX(3,0,3)",0.9965284278586265,3087.163540052161,138.4118511639483,0.9973987487885988,12414.83641692332,881.4048709497694,0.9975439198459585,3503.8560101010908,188.1293826545516,0.9985935984463644,29365.33262643014,329.930564079405
94,"ARMAX(3,0,4)",0.9962586663127447,3204.865156018159,144.69962680685404,0.9976622561553273,11769.237173382018,714.5066597479819,0.997593914567485,3468.0113054867993,189.89251407318426,0.9986136186711911,29155.574685555366,344.46024050020225
95,"ARIMAX(3,1,1)",0.9988154178464472,1803.3462950393548,125.68657917204516,0.9975260725918301,12107.189215928674,741.9437152219289,0.9987796302406571,2469.850699997168,172.9551623518094,0.9986023394325277,29273.93552917762,311.3585886187378
96,"ARIMAX(3,1,2)",0.9988255763371153,1795.5972670743226,124.09125110697046,0.9975519451498359,12043.713778373734,734.8910608859373,0.9987757031384944,2473.8214496178534,172.84457537668177,0.998674511821795,28508.09419750056,338.7889730687251
97,"ARIMAX(3,1,3)",0.998840799175212,1783.922076098433,120.30478137207216,0.9975464582267727,12057.203252221494,736.2606210612494,0.9988705006114009,2376.1178825855754,170.3886793579269,0.9987029089208009,28201.063861639384,341.4911855970128
98,"ARIMAX(3,1,4)",0.9988558270798595,1772.320951882948,120.25547520374604,0.9977615723803887,11516.523063891367,784.443198131782,0.9988714165509179,2375.1542602556065,169.5416404998695,0.998686006367779,28384.214888902887,366.6968606289272
99,"ARIMAX(3,2,1)",0.9986723352261121,1909.1530932722883,130.12398886415968,0.9973561703213472,12516.029857421354,763.4691961876283,0.9987027614859602,2546.448514287494,180.82447868923197,0.9985800953282687,29505.96682917022,301.9509761742365
100,"ARIMAX(3,2,2)",0.9986802352730827,1903.4645705624114,131.07656401993006,0.9973674738084808,12489.245544532812,755.9785592105583,0.9987368785059625,2512.7399545255803,180.02824360597793,0.9985803464229863,29503.357808956913,302.9084965735073
101,"ARIMAX(3,2,3)",0.9987052906481689,1885.3096118446108,126.1054402749911,0.9973831466304646,12452.012499753997,762.8517492341989,0.9987982896604521,2450.8959922919194,175.37629419417055,0.998620077345013,29087.582507270276,318.06097607964716
